Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           1884 |          37.89 |          93.61 |          71.87 |          76.49 
           1885 |          40.09 |          93.59 |          71.83 |          76.33 
           1886 |          35.56 |          93.59 |          72.01 |          76.59 
           1887 |          32.30 |          93.55 |          71.79 |          76.66 
           1888 |          40.44 |          93.55 |          72.00 |          76.49 
           1889 |          31.17 |          93.55 |          72.00 |          76.46 
           1890 |          33.30 |          93.59 |          71.95 |          76.36 
           1891 |          37.65 |          93.61 |          71.94 |          76.71 
           1892 |          35.50 |          93.52 |          71.99 |          76.40 
           1893 |          35.56 |          93.57 |          72.08 |          76.21 
           1894 |          32.48 |          93.68 |          71.90 |          76.25 
           1895 |          36.58 |          93.68 |          71.80 |          76.34 
           1896 |          31.41 |          93.59 |          71.73 |          76.48 
           1897 |          34.00 |          93.57 |          71.81 |          76.55 
           1898 |          33.32 |          93.53 |          71.81 |          76.47 
           1899 |          31.78 |          93.55 |          71.88 |          76.55 
           1900 |          36.24 |          93.57 |          71.73 |          76.43 
           1901 |          33.64 |          93.51 |          71.77 |          76.40 
           1902 |          37.78 |          93.56 |          71.68 |          76.32 
           1903 |          32.52 |          93.49 |          71.75 |          76.39 
           1904 |          37.16 |          93.41 |          71.61 |          76.22 
           1905 |          35.85 |          93.51 |          71.76 |          76.19 
           1906 |          32.99 |          93.54 |          71.97 |          76.35 
           1907 |          35.97 |          93.66 |          71.98 |          76.41 
           1908 |          32.76 |          93.61 |          71.87 |          76.57 
           1909 |          33.16 |          93.65 |          71.84 |          76.50 
           1910 |          34.89 |          93.61 |          71.91 |          76.38 
           1911 |          37.24 |          93.61 |          71.96 |          76.35 
           1912 |          32.65 |          93.50 |          72.07 |          76.55 
           1913 |          34.06 |          93.60 |          72.13 |          76.43 
           1914 |          37.60 |          93.59 |          71.84 |          76.45 
           1915 |          33.97 |          93.55 |          71.93 |          76.32 
           1916 |          35.31 |          93.67 |          71.81 |          76.34 
           1917 |          32.08 |          93.59 |          71.75 |          76.50 
           1918 |          30.14 |          93.66 |          71.91 |          76.34 
           1919 |          33.92 |          93.60 |          71.93 |          76.62 
           1920 |          36.48 |          93.68 |          72.22 |          76.43 
           1921 |          33.01 |          93.65 |          72.06 |          76.49 
           1922 |          33.74 |          93.52 |          72.15 |          76.28 
           1923 |          37.97 |          93.61 |          72.04 |          76.44 
           1924 |          33.90 |          93.64 |          72.06 |          76.22 
           1925 |          37.03 |          93.77 |          72.04 |          76.39 
           1926 |          32.98 |          93.64 |          72.06 |          76.18 
           1927 |          34.66 |          93.51 |          72.20 |          76.25 
           1928 |          38.60 |          93.56 |          72.01 |          76.25 
           1929 |          37.77 |          93.59 |          71.80 |          76.46 
           1930 |          34.81 |          93.59 |          71.74 |          76.45 
           1931 |          34.59 |          93.63 |          71.98 |          76.31 
           1932 |          34.52 |          93.48 |          71.96 |          76.45 
           1933 |          37.74 |          93.60 |          71.91 |          76.37 
           1934 |          33.49 |          93.57 |          71.75 |          76.38 
           1935 |          37.05 |          93.62 |          72.02 |          76.31 
           1936 |          34.49 |          93.53 |          71.89 |          76.39 
           1937 |          33.53 |          93.53 |          72.05 |          76.24 
           1938 |          34.97 |          93.42 |          71.82 |          76.24 
           1939 |          32.53 |          93.47 |          72.22 |          76.29 
           1940 |          34.69 |          93.49 |          71.95 |          76.25 
           1941 |          36.40 |          93.54 |          71.90 |          76.36 
           1942 |          37.15 |          93.45 |          72.01 |          76.21 
           1943 |          33.57 |          93.56 |          72.05 |          76.16 
           1944 |          37.39 |          93.54 |          72.06 |          76.26 
           1945 |          33.20 |          93.55 |          71.72 |          76.29 
           1946 |          32.62 |          93.49 |          71.93 |          76.18 
           1947 |          36.75 |          93.59 |          71.96 |          76.36 
           1948 |          31.36 |          93.46 |          72.02 |          76.43 
           1949 |          35.27 |          93.41 |          71.98 |          76.41 
           1950 |          32.70 |          93.49 |          71.92 |          76.46 
           1951 |          31.76 |          93.51 |          71.91 |          76.03 
           1952 |          37.03 |          93.57 |          72.07 |          76.38 
           1953 |          40.42 |          93.61 |          71.92 |          76.57 
           1954 |          33.92 |          93.63 |          71.94 |          76.50 
           1955 |          32.66 |          93.56 |          71.92 |          76.59 
           1956 |          39.01 |          93.53 |          71.84 |          76.29 
           1957 |          35.37 |          93.46 |          71.77 |          76.26 
           1958 |          35.41 |          93.57 |          72.05 |          76.13 
           1959 |          31.01 |          93.61 |          72.26 |          76.10 
           1960 |          27.31 |          93.61 |          72.07 |          76.35 
           1961 |          34.56 |          93.55 |          71.95 |          76.15 
           1962 |          35.01 |          93.51 |          71.89 |          76.14 
           1963 |          34.53 |          93.46 |          72.15 |          76.14 
           1964 |          30.49 |          93.53 |          71.92 |          76.07 
           1965 |          34.04 |          93.53 |          71.99 |          76.02 
           1966 |          43.06 |          93.56 |          71.89 |          75.90 
           1967 |          33.68 |          93.62 |          71.95 |          76.03 
           1968 |          32.89 |          93.60 |          72.03 |          76.15 
           1969 |          32.09 |          93.63 |          72.14 |          76.16 
           1970 |          37.95 |          93.58 |          72.13 |          76.06 
           1971 |          30.42 |          93.55 |          72.12 |          76.01 
           1972 |          33.51 |          93.52 |          72.09 |          76.15 
           1973 |          37.55 |          93.59 |          72.21 |          76.05 
           1974 |          30.04 |          93.57 |          72.19 |          76.10 
           1975 |          37.85 |          93.64 |          72.18 |          76.19 
           1976 |          36.35 |          93.49 |          72.29 |          76.13 
           1977 |          37.21 |          93.61 |          72.01 |          76.05 
           1978 |          33.30 |          93.58 |          71.87 |          75.98 
           1979 |          38.53 |          93.58 |          71.79 |          75.96 
           1980 |          32.84 |          93.59 |          71.82 |          75.83 
           1981 |          29.13 |          93.55 |          72.05 |          75.81 
           1982 |          35.08 |          93.58 |          72.07 |          75.82 
           1983 |          33.05 |          93.71 |          71.85 |          76.07 
           1984 |          32.47 |          93.61 |          72.10 |          75.98 
           1985 |          36.27 |          93.56 |          71.83 |          75.90 
           1986 |          34.46 |          93.55 |          71.66 |          75.98 
           1987 |          35.50 |          93.60 |          71.52 |          76.00 
           1988 |          34.42 |          93.67 |          71.83 |          76.02 
           1989 |          33.08 |          93.71 |          71.89 |          76.12 
           1990 |          36.89 |          93.56 |          71.51 |          76.15 
           1991 |          37.32 |          93.65 |          71.77 |          76.09 
           1992 |          38.14 |          93.67 |          71.88 |          75.99 
           1993 |          35.69 |          93.65 |          71.90 |          75.96 
           1994 |          40.52 |          93.62 |          71.77 |          76.00 
           1995 |          33.76 |          93.62 |          71.91 |          76.09 
           1996 |          38.35 |          93.65 |          71.66 |          76.01 
           1997 |          36.76 |          93.67 |          71.65 |          76.07 
           1998 |          36.59 |          93.56 |          71.44 |          75.89 
           1999 |          37.80 |          93.66 |          71.79 |          76.02 
           2000 |          34.59 |          93.67 |          71.67 |          75.92 
           2001 |          35.70 |          93.64 |          71.62 |          75.95 
           2002 |          34.31 |          93.73 |          71.72 |          76.02 
           2003 |          35.21 |          93.71 |          71.84 |          76.22 
           2004 |          32.57 |          93.72 |          71.61 |          76.01 
           2005 |          35.81 |          93.68 |          71.64 |          75.96 
           2006 |          36.14 |          93.66 |          71.67 |          75.90 
           2007 |          32.67 |          93.66 |          71.65 |          75.99 
           2008 |          38.34 |          93.59 |          71.73 |          75.88 
           2009 |          35.73 |          93.64 |          71.84 |          76.19 
           2010 |          35.26 |          93.73 |          71.89 |          76.07 
           2011 |          30.22 |          93.62 |          71.98 |          76.27 
           2012 |          33.26 |          93.64 |          72.13 |          76.29 
           2013 |          35.92 |          93.62 |          72.20 |          76.28 
           2014 |          32.25 |          93.58 |          72.20 |          76.20 
           2015 |          30.09 |          93.59 |          71.88 |          76.12 
           2016 |          37.11 |          93.57 |          71.68 |          76.08 
           2017 |          38.41 |          93.57 |          72.15 |          76.19 
           2018 |          31.98 |          93.55 |          72.36 |          76.18 
           2019 |          31.66 |          93.69 |          72.33 |          76.15 
           2020 |          38.16 |          93.71 |          72.22 |          76.16 
           2021 |          35.70 |          93.62 |          72.11 |          76.15 
           2022 |          30.84 |          93.57 |          72.09 |          76.12 
           2023 |          35.57 |          93.63 |          71.99 |          76.16 
           2024 |          33.35 |          93.64 |          71.96 |          76.13 
           2025 |          35.85 |          93.64 |          71.86 |          76.05 
           2026 |          36.18 |          93.56 |          71.72 |          76.01 
           2027 |          34.19 |          93.61 |          71.67 |          76.18 
           2028 |          33.65 |          93.63 |          71.91 |          76.29 
           2029 |          33.91 |          93.63 |          71.71 |          76.28 
           2030 |          35.05 |          93.63 |          71.63 |          76.14 
           2031 |          34.99 |          93.62 |          71.58 |          76.21 
           2032 |          34.19 |          93.55 |          71.53 |          76.21 
           2033 |          33.09 |          93.68 |          71.43 |          76.11 
           2034 |          36.19 |          93.57 |          71.71 |          75.89 
           2035 |          35.80 |          93.50 |          71.77 |          75.91 
           2036 |          35.54 |          93.61 |          71.95 |          76.13 
           2037 |          34.06 |          93.60 |          71.83 |          76.11 
           2038 |          33.15 |          93.57 |          71.63 |          76.13 
           2039 |          34.63 |          93.48 |          71.70 |          76.13 
           2040 |          35.42 |          93.50 |          71.70 |          76.21 
           2041 |          31.54 |          93.50 |          71.96 |          76.19 
           2042 |          32.62 |          93.48 |          71.89 |          76.23 
           2043 |          37.01 |          93.53 |          71.68 |          76.07 
           2044 |          31.48 |          93.53 |          71.78 |          76.17 
           2045 |          38.29 |          93.61 |          71.54 |          75.97 
           2046 |          37.30 |          93.54 |          71.47 |          76.21 
           2047 |          38.06 |          93.50 |          71.71 |          76.19 
           2048 |          34.37 |          93.56 |          71.72 |          76.08 
           2049 |          32.45 |          93.51 |          72.02 |          76.34 
           2050 |          36.08 |          93.59 |          71.55 |          76.20 
           2051 |          37.67 |          93.51 |          71.63 |          75.95 
           2052 |          34.16 |          93.52 |          71.76 |          76.32 
           2053 |          34.71 |          93.57 |          71.72 |          76.40 
           2054 |          33.01 |          93.42 |          71.95 |          76.21 
           2055 |          34.98 |          93.51 |          71.63 |          76.10 
           2056 |          35.61 |          93.47 |          71.85 |          76.50 
           2057 |          33.16 |          93.53 |          71.77 |          76.15 
           2058 |          30.72 |          93.59 |          71.95 |          76.14 
           2059 |          35.28 |          93.62 |          72.01 |          76.31 
           2060 |          36.35 |          93.51 |          71.88 |          76.23 
           2061 |          33.00 |          93.55 |          71.82 |          76.04 
           2062 |          31.30 |          93.49 |          71.74 |          76.07 
           2063 |          35.64 |          93.51 |          71.77 |          76.00 
           2064 |          35.68 |          93.56 |          71.81 |          76.13 
           2065 |          30.30 |          93.57 |          71.77 |          76.20 
           2066 |          31.26 |          93.55 |          71.71 |          76.25 
           2067 |          36.96 |          93.62 |          71.75 |          76.31 
           2068 |          35.73 |          93.64 |          71.66 |          76.22 
           2069 |          30.38 |          93.53 |          71.63 |          76.43 
           2070 |          36.85 |          93.56 |          71.66 |          76.14 
           2071 |          31.98 |          93.57 |          71.61 |          76.09 
           2072 |          37.95 |          93.68 |          71.66 |          76.09 
           2073 |          34.62 |          93.65 |          71.56 |          76.02 
           2074 |          35.62 |          93.57 |          71.61 |          76.02 
           2075 |          33.08 |          93.60 |          71.71 |          76.12 
           2076 |          33.18 |          93.61 |          71.86 |          76.15 
           2077 |          33.75 |          93.62 |          71.88 |          75.86 
           2078 |          32.20 |          93.52 |          71.86 |          75.88 
           2079 |          33.51 |          93.52 |          71.71 |          75.92 
           2080 |          32.68 |          93.60 |          71.77 |          75.93 
           2081 |          35.18 |          93.65 |          72.01 |          76.03 
           2082 |          36.91 |          93.66 |          71.79 |          76.01 
           2083 |          32.55 |          93.59 |          71.86 |          76.13 
           2084 |          36.48 |          93.59 |          71.77 |          76.10 
           2085 |          35.62 |          93.62 |          71.91 |          76.06 
           2086 |          33.64 |          93.67 |          71.84 |          76.13 
           2087 |          33.29 |          93.64 |          71.88 |          76.06 
           2088 |          32.35 |          93.58 |          71.78 |          76.12 
           2089 |          31.86 |          93.62 |          71.71 |          76.19 
           2090 |          32.92 |          93.69 |          71.48 |          76.15 
           2091 |          35.47 |          93.64 |          71.77 |          76.01 
           2092 |          35.04 |          93.57 |          71.77 |          76.32 
           2093 |          37.29 |          93.60 |          71.82 |          76.25 
           2094 |          37.66 |          93.44 |          71.56 |          76.31 
           2095 |          33.96 |          93.57 |          71.60 |          76.30 
           2096 |          32.46 |          93.59 |          71.72 |          76.50 
           2097 |          35.08 |          93.70 |          71.56 |          76.31 
           2098 |          33.10 |          93.70 |          71.61 |          76.20 
           2099 |          33.29 |          93.62 |          71.59 |          76.30 
           2100 |          34.03 |          93.65 |          71.64 |          76.52 
           2101 |          33.03 |          93.68 |          71.64 |          76.55 
           2102 |          34.34 |          93.67 |          71.66 |          76.50 
           2103 |          33.42 |          93.66 |          71.73 |          76.23 
           2104 |          37.22 |          93.76 |          71.85 |          76.08 
           2105 |          30.91 |          93.78 |          71.80 |          76.01 
           2106 |          35.01 |          93.78 |          71.79 |          76.02 
           2107 |          35.76 |          93.72 |          71.73 |          75.90 
           2108 |          34.48 |          93.76 |          71.71 |          75.92 
           2109 |          38.67 |          93.82 |          71.78 |          75.82 
           2110 |          31.27 |          93.74 |          71.65 |          75.80 
           2111 |          33.29 |          93.64 |          71.95 |          76.22 
           2112 |          34.67 |          93.69 |          71.74 |          76.18 
           2113 |          34.39 |          93.73 |          71.76 |          76.36 
           2114 |          34.36 |          93.66 |          71.74 |          76.26 
           2115 |          37.09 |          93.69 |          71.85 |          76.42 
           2116 |          39.02 |          93.81 |          71.66 |          76.42 
           2117 |          31.09 |          93.74 |          71.82 |          76.26 
           2118 |          36.93 |          93.74 |          71.85 |          76.26 
           2119 |          36.15 |          93.79 |          71.67 |          76.28 
           2120 |          31.84 |          93.82 |          71.91 |          76.30 
           2121 |          34.66 |          93.76 |          71.83 |          76.17 
           2122 |          34.30 |          93.69 |          72.02 |          76.15 
           2123 |          33.37 |          93.74 |          71.59 |          76.23 
           2124 |          35.62 |          93.76 |          71.77 |          76.18 
           2125 |          36.79 |          93.69 |          71.86 |          76.20 
           2126 |          37.19 |          93.75 |          71.89 |          76.20 
           2127 |          34.93 |          93.76 |          71.79 |          76.15 
           2128 |          33.74 |          93.87 |          71.68 |          76.13 
           2129 |          34.52 |          93.86 |          71.56 |          76.33 
           2130 |          34.97 |          93.86 |          71.60 |          76.26 
           2131 |          37.18 |          93.88 |          71.78 |          76.05 
           2132 |          34.17 |          93.81 |          71.61 |          76.44 
           2133 |          34.20 |          93.83 |          71.56 |          76.25 
           2134 |          36.56 |          93.86 |          71.68 |          76.31 
           2135 |          33.88 |          93.79 |          71.49 |          76.25 
           2136 |          37.88 |          93.80 |          71.60 |          76.21 
           2137 |          33.09 |          93.78 |          71.96 |          76.33 
           2138 |          37.38 |          93.78 |          71.86 |          76.42 
           2139 |          34.51 |          93.88 |          71.76 |          76.60 
           2140 |          37.61 |          93.78 |          71.79 |          76.33 
           2141 |          31.15 |          93.72 |          72.02 |          76.36 
           2142 |          34.79 |          93.72 |          72.09 |          76.55 
           2143 |          34.12 |          93.68 |          71.78 |          76.33 
           2144 |          37.11 |          93.83 |          71.91 |          76.47 
           2145 |          33.92 |          93.84 |          71.97 |          76.41 
           2146 |          34.62 |          93.85 |          71.97 |          76.32 
           2147 |          32.40 |          93.81 |          72.02 |          76.43 
           2148 |          32.69 |          93.84 |          71.82 |          76.47 
           2149 |          30.74 |          93.80 |          71.81 |          76.33 
           2150 |          34.57 |          93.80 |          72.08 |          76.45 
           2151 |          34.15 |          93.72 |          71.98 |          76.23 
           2152 |          33.56 |          93.77 |          71.87 |          76.27 
           2153 |          36.38 |          93.76 |          72.01 |          76.42 
           2154 |          35.34 |          93.80 |          71.82 |          76.33 
           2155 |          33.86 |          93.84 |          71.65 |          76.24 
           2156 |          35.89 |          93.86 |          71.57 |          76.28 
           2157 |          34.58 |          93.84 |          71.73 |          76.19 
           2158 |          34.97 |          93.75 |          71.84 |          76.46 
           2159 |          33.42 |          93.78 |          71.84 |          76.21 
           2160 |          34.14 |          93.77 |          71.64 |          76.21 
           2161 |          37.39 |          93.73 |          71.74 |          76.06 
           2162 |          34.80 |          93.74 |          72.15 |          76.21 
           2163 |          34.94 |          93.88 |          72.15 |          76.45 
           2164 |          30.46 |          93.78 |          72.25 |          76.35 
           2165 |          36.18 |          93.84 |          72.13 |          76.53 
           2166 |          30.71 |          93.83 |          72.21 |          76.75 
           2167 |          36.05 |          93.80 |          72.28 |          76.72 
           2168 |          37.18 |          93.74 |          72.10 |          76.74 
           2169 |          33.41 |          93.75 |          71.87 |          76.71 
           2170 |          31.59 |          93.78 |          71.85 |          76.60 
           2171 |          32.60 |          93.78 |          71.74 |          76.44 
           2172 |          34.29 |          93.82 |          71.82 |          76.41 
           2173 |          36.54 |          93.77 |          71.69 |          76.42 
           2174 |          32.91 |          93.78 |          71.51 |          76.43 
           2175 |          35.50 |          93.85 |          71.40 |          76.37 
           2176 |          37.41 |          93.84 |          71.54 |          76.25 
           2177 |          36.25 |          93.78 |          71.66 |          76.50 
           2178 |          34.43 |          93.83 |          71.75 |          76.51 
           2179 |          35.79 |          93.76 |          71.72 |          76.27 
           2180 |          35.87 |          93.76 |          71.79 |          76.52 
           2181 |          32.15 |          93.69 |          71.69 |          76.54 
           2182 |          33.12 |          93.62 |          71.63 |          76.51 
           2183 |          36.25 |          93.64 |          71.64 |          76.59 
           2184 |          35.10 |          93.73 |          71.60 |          76.66 
           2185 |          35.77 |          93.69 |          71.61 |          76.49 
           2186 |          33.63 |          93.70 |          71.53 |          76.53 
           2187 |          33.90 |          93.71 |          71.62 |          76.56 
           2188 |          36.94 |          93.84 |          71.42 |          76.52 
           2189 |          35.22 |          93.80 |          71.57 |          76.44 
           2190 |          31.77 |          93.80 |          71.59 |          76.21 
           2191 |          36.60 |          93.86 |          71.67 |          76.45 
           2192 |          38.41 |          93.88 |          71.36 |          76.38 
           2193 |          32.40 |          93.77 |          71.51 |          76.32 
           2194 |          37.53 |          93.88 |          71.40 |          76.40 
           2195 |          31.52 |          93.89 |          71.65 |          76.27 
           2196 |          33.16 |          93.81 |          71.79 |          76.23 
           2197 |          32.82 |          93.86 |          71.71 |          76.11 
           2198 |          34.98 |          93.85 |          71.47 |          76.34 
           2199 |          33.97 |          93.85 |          71.61 |          76.36 
           2200 |          34.25 |          93.81 |          71.89 |          76.30 
           2201 |          28.85 |          93.87 |          71.81 |          76.45 
           2202 |          36.22 |          93.93 |          71.85 |          76.43 
           2203 |          33.16 |          93.82 |          71.64 |          76.39 
           2204 |          33.88 |          93.81 |          71.69 |          76.51 
           2205 |          33.49 |          93.86 |          72.03 |          76.48 
           2206 |          34.09 |          93.87 |          71.96 |          76.39 
           2207 |          37.58 |          93.84 |          71.94 |          76.39 
           2208 |          32.29 |          93.80 |          72.05 |          76.51 
           2209 |          35.38 |          93.79 |          71.95 |          76.51 
           2210 |          33.87 |          93.84 |          71.93 |          76.52 
           2211 |          31.62 |          93.86 |          71.93 |          76.37 
           2212 |          31.90 |          93.88 |          71.73 |          76.42 
           2213 |          35.33 |          93.83 |          71.89 |          76.30 
           2214 |          34.75 |          93.81 |          71.87 |          76.20 
           2215 |          37.96 |          93.80 |          72.11 |          76.21 
           2216 |          32.74 |          93.68 |          72.07 |          76.15 
           2217 |          35.24 |          93.84 |          72.12 |          76.29 
           2218 |          36.05 |          93.90 |          71.94 |          76.30 
           2219 |          30.19 |          93.88 |          71.93 |          76.51 
           2220 |          31.76 |          93.83 |          72.12 |          76.29 
           2221 |          32.24 |          93.77 |          71.73 |          76.31 
           2222 |          33.40 |          93.82 |          71.59 |          76.34 
           2223 |          33.54 |          93.85 |          71.58 |          76.33 
           2224 |          31.42 |          93.84 |          71.49 |          76.30 
           2225 |          32.72 |          93.90 |          71.55 |          76.26 
           2226 |          38.18 |          93.93 |          71.81 |          76.05 
           2227 |          35.36 |          93.86 |          71.81 |          76.08 
           2228 |          35.82 |          93.88 |          72.07 |          76.08 
           2229 |          33.32 |          93.85 |          71.73 |          76.12 
           2230 |          34.15 |          93.84 |          71.63 |          76.34 
           2231 |          32.43 |          93.82 |          71.66 |          76.18 
           2232 |          35.41 |          93.87 |          71.50 |          76.39 
           2233 |          31.31 |          93.88 |          71.72 |          76.24 
           2234 |          31.32 |          93.83 |          71.81 |          76.25 
           2235 |          32.96 |          93.90 |          71.88 |          76.38 
           2236 |          34.34 |          93.83 |          71.71 |          76.31 
           2237 |          34.03 |          93.78 |          71.67 |          76.31 
           2238 |          32.37 |          93.91 |          71.51 |          76.29 
           2239 |          39.75 |          93.83 |          71.35 |          76.32 
           2240 |          35.32 |          93.88 |          71.41 |          76.31 
           2241 |          32.69 |          93.84 |          71.58 |          76.33 
           2242 |          32.88 |          93.76 |          71.74 |          76.37 
           2243 |          33.46 |          93.74 |          71.76 |          76.46 
           2244 |          31.36 |          93.69 |          71.67 |          76.33 
           2245 |          31.12 |          93.69 |          71.68 |          76.41 
           2246 |          32.61 |          93.75 |          71.82 |          76.21 
           2247 |          34.36 |          93.76 |          71.91 |          76.35 
           2248 |          33.94 |          93.69 |          71.71 |          76.57 
           2249 |          33.64 |          93.73 |          71.62 |          76.57 
           2250 |          36.79 |          93.84 |          71.94 |          76.24 
           2251 |          33.69 |          93.81 |          72.00 |          76.49 
           2252 |          35.63 |          93.86 |          71.83 |          76.41 
           2253 |          33.12 |          93.79 |          71.86 |          76.45 
           2254 |          33.93 |          93.86 |          71.91 |          76.28 
           2255 |          35.76 |          93.85 |          71.74 |          76.40 
           2256 |          32.61 |          93.82 |          71.94 |          76.35 
           2257 |          33.18 |          93.82 |          71.64 |          76.39 
           2258 |          31.77 |          93.84 |          71.71 |          76.42 
           2259 |          33.91 |          93.95 |          71.75 |          76.63 
           2260 |          31.48 |          93.99 |          71.66 |          76.37 
           2261 |          33.85 |          93.96 |          71.77 |          76.38 
           2262 |          33.37 |          93.91 |          71.92 |          76.58 
           2263 |          32.28 |          93.87 |          71.88 |          76.37 
           2264 |          37.36 |          93.91 |          72.02 |          76.58 
           2265 |          30.52 |          93.79 |          72.10 |          76.69 
           2266 |          35.14 |          93.75 |          72.17 |          76.54 
           2267 |          35.60 |          93.77 |          71.97 |          76.56 
           2268 |          32.54 |          93.86 |          72.10 |          76.59 
           2269 |          34.16 |          93.98 |          72.01 |          76.57 
           2270 |          38.97 |          94.00 |          71.93 |          76.65 
           2271 |          34.25 |          94.02 |          72.03 |          76.62 
           2272 |          34.22 |          94.00 |          71.95 |          76.63 
           2273 |          31.67 |          93.91 |          71.93 |          76.52 
           2274 |          35.33 |          93.94 |          71.89 |          76.57 
           2275 |          32.62 |          93.91 |          71.94 |          76.65 
           2276 |          35.11 |          93.84 |          72.02 |          76.65 
           2277 |          37.15 |          93.89 |          71.79 |          76.55 
           2278 |          34.24 |          93.90 |          72.03 |          76.67 
           2279 |          33.04 |          93.94 |          71.80 |          76.86 
           2280 |          33.14 |          93.97 |          72.05 |          76.63 
           2281 |          33.27 |          94.04 |          71.86 |          76.82 
           2282 |          35.28 |          93.99 |          71.76 |          76.61 
           2283 |          32.86 |          93.97 |          71.88 |          76.54 
           2284 |          33.55 |          93.94 |          71.90 |          76.64 
           2285 |          34.17 |          93.90 |          72.03 |          76.88 
           2286 |          34.42 |          93.86 |          71.97 |          76.72 
           2287 |          36.44 |          93.94 |          72.05 |          76.79 
           2288 |          31.43 |          93.95 |          71.81 |          76.81 
           2289 |          31.84 |          93.91 |          71.73 |          76.70 
           2290 |          32.51 |          93.95 |          71.96 |          76.68 
           2291 |          34.07 |          93.98 |          71.69 |          76.52 
           2292 |          36.43 |          94.00 |          71.75 |          76.58 
           2293 |          36.77 |          93.96 |          71.77 |          76.67 
           2294 |          32.60 |          94.00 |          71.82 |          76.73 
           2295 |          34.96 |          93.87 |          71.79 |          76.58 
           2296 |          33.75 |          93.93 |          71.64 |          76.53 
           2297 |          33.67 |          93.90 |          71.81 |          76.59 
           2298 |          32.46 |          93.88 |          71.83 |          76.52 
           2299 |          36.73 |          93.88 |          71.83 |          76.65 
           2300 |          37.38 |          93.99 |          71.87 |          76.50 
           2301 |          35.33 |          94.06 |          71.63 |          76.38 
           2302 |          33.99 |          93.96 |          71.77 |          76.41 
           2303 |          33.84 |          93.93 |          71.84 |          76.62 
           2304 |          32.22 |          93.92 |          71.77 |          76.77 
           2305 |          36.28 |          94.07 |          71.97 |          76.61 
           2306 |          31.83 |          94.04 |          71.82 |          76.61 
           2307 |          37.46 |          94.01 |          71.68 |          76.52 
           2308 |          33.21 |          93.98 |          71.44 |          76.27 
           2309 |          30.59 |          93.98 |          71.53 |          76.39 
           2310 |          33.31 |          93.98 |          71.84 |          76.35 
           2311 |          32.91 |          93.91 |          71.81 |          76.21 
           2312 |          34.42 |          93.97 |          71.86 |          76.32 
           2313 |          34.52 |          93.95 |          71.99 |          76.34 
           2314 |          32.81 |          93.90 |          71.93 |          76.18 
           2315 |          33.20 |          93.88 |          72.03 |          76.20 
           2316 |          35.67 |          93.85 |          71.86 |          76.34 
           2317 |          32.44 |          93.89 |          71.69 |          76.47 
           2318 |          33.06 |          94.00 |          71.51 |          76.30 
           2319 |          33.77 |          93.96 |          71.60 |          76.29 
           2320 |          31.03 |          94.06 |          71.81 |          76.44 
           2321 |          30.36 |          94.04 |          71.91 |          76.41 
           2322 |          36.69 |          93.98 |          71.87 |          76.51 
           2323 |          34.96 |          94.04 |          71.86 |          76.49 
           2324 |          37.85 |          94.00 |          71.83 |          76.61 
           2325 |          30.91 |          93.89 |          71.85 |          76.74 
           2326 |          32.49 |          93.88 |          71.69 |          76.71 
           2327 |          34.95 |          93.92 |          71.87 |          76.98 
           2328 |          35.12 |          93.92 |          72.00 |          76.83 
           2329 |          33.89 |          93.86 |          72.11 |          76.66 
           2330 |          37.39 |          93.88 |          71.94 |          76.88 
           2331 |          32.04 |          93.83 |          72.06 |          76.68 
           2332 |          36.49 |          93.88 |          72.04 |          76.82 
           2333 |          34.52 |          94.01 |          72.11 |          76.71 
           2334 |          36.53 |          93.87 |          72.24 |          76.63 
           2335 |          31.93 |          93.96 |          72.20 |          76.63 
           2336 |          33.29 |          93.97 |          72.16 |          76.78 
           2337 |          36.36 |          93.87 |          72.23 |          76.55 
